schedule,name,aliases,cas_numbers,dea_code,source_url,raw_text,fetched_at
I,ortho -Fluorobutyryl fentanyl ( N -(2-fluorophenyl)- N -(1-phenethylpiperidin-4-yl)butyramide; also known as 2-fluorobutyryl fentanyl),,,9846,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(84) ortho -Fluorobutyryl fentanyl ( N -(2-fluorophenyl)- N -(1-phenethylpiperidin-4-yl)butyramide; also known as 2-fluorobutyryl fentanyl)  9846,2026-04-24T17:24:50+00:00
I,ortho -Fluorofentanyl ( N -(2-fluorophenyl)- N -(1-phenethylpiperidin-4-yl)propionamide); also known as 2-fluorofentanyl),,,9816,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(85) ortho -Fluorofentanyl ( N -(2-fluorophenyl)- N -(1-phenethylpiperidin-4-yl)propionamide); also known as 2-fluorofentanyl)  9816,2026-04-24T17:24:50+00:00
I,ortho -Fluorofuranyl fentanyl ( N -(2-fluorophenyl)- N -(1-phenethylpiperidin-4-yl)furan-2-carboxamide),,,9863,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(86) ortho -Fluorofuranyl fentanyl ( N -(2-fluorophenyl)- N -(1-phenethylpiperidin-4-yl)furan-2-carboxamide)  9863,2026-04-24T17:24:50+00:00
I,ortho -Fluoroisobutyryl fentanyl ( N -(2-fluorophenyl)- N -(1-phenethylpiperidin-4-yl)isobutyramide),,,9853,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(87) ortho -Fluoroisobutyryl fentanyl ( N -(2-fluorophenyl)- N -(1-phenethylpiperidin-4-yl)isobutyramide)  9853,2026-04-24T17:24:50+00:00
I,ortho -Methyl acetylfentanyl ( N -(2-methylphenyl)- N -(1-phenethylpiperidin-4-yl)acetamide; also known as 2-methyl acetylfentanyl),,,9848,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(88) ortho -Methyl acetylfentanyl ( N -(2-methylphenyl)- N -(1-phenethylpiperidin-4-yl)acetamide; also known as 2-methyl acetylfentanyl)  9848,2026-04-24T17:24:50+00:00
I,ortho- methylcyclopropyl fentanyl ( N -(2-methylphenyl)- N -(1-phenethylpiperidin-4-yl)cyclopropanecarboxamide),,,9849,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(89) ortho- methylcyclopropyl fentanyl ( N -(2-methylphenyl)- N -(1-phenethylpiperidin-4-yl)cyclopropanecarboxamide)  9849,2026-04-24T17:24:50+00:00
I,ortho -Methyl methoxyacetyl fentanyl (2-methoxy- N -(2-methylphenyl)- N -(1-phenethylpiperidin-4-yl)acetamide; also known as 2-methyl methoxyacetyl fentanyl),,,9820,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(90) ortho -Methyl methoxyacetyl fentanyl (2-methoxy- N -(2-methylphenyl)- N -(1-phenethylpiperidin-4-yl)acetamide; also known as 2-methyl methoxyacetyl fentanyl)  9820,2026-04-24T17:24:50+00:00
I,para -Chloroisobutyryl fentanyl ( N -(4-chlorophenyl)- N -(1-phenethylpiperidin-4-yl)isobutyramide),,,9826,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(91) para -Chloroisobutyryl fentanyl ( N -(4-chlorophenyl)- N -(1-phenethylpiperidin-4-yl)isobutyramide)  9826,2026-04-24T17:24:50+00:00
I,para -chlorofentanyl ( N -(4-chlorophenyl)- N -(1-phenethylpiperidin-4-yl)propionamide),,,9818,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(92) para -chlorofentanyl ( N -(4-chlorophenyl)- N -(1-phenethylpiperidin-4-yl)propionamide)  9818,2026-04-24T17:24:50+00:00
I,para -Fluorobutyryl fentanyl ( N -(4-fluorophenyl)- N -(1-phenethylpiperidin-4-yl)butyramide),,,9823,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(93) para -Fluorobutyryl fentanyl ( N -(4-fluorophenyl)- N -(1-phenethylpiperidin-4-yl)butyramide)  9823,2026-04-24T17:24:50+00:00
I,para -Fluorofentanyl ( N -(4-fluorophenyl)- N -[1-(2-phenylethyl)-4-piperidinyl]propanamide),,,9812,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(94) para -Fluorofentanyl ( N -(4-fluorophenyl)- N -[1-(2-phenylethyl)-4-piperidinyl]propanamide)  9812,2026-04-24T17:24:50+00:00
I,para -Fluoro furanyl fentanyl ( N -(4-fluorophenyl)- N -(1-phenethylpiperidin-4-yl)furan-2-carboxamide),,,9854,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(95) para -Fluoro furanyl fentanyl ( N -(4-fluorophenyl)- N -(1-phenethylpiperidin-4-yl)furan-2-carboxamide)  9854,2026-04-24T17:24:50+00:00
I,para -fluoro valeryl fentanyl ( N -(4-fluorophenyl)- N -(1-phenethylpiperidin-4-yl)pentanamide),,,9870,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(96) para -fluoro valeryl fentanyl ( N -(4-fluorophenyl)- N -(1-phenethylpiperidin-4-yl)pentanamide)  9870,2026-04-24T17:24:50+00:00
I,para -Methoxybutyryl fentanyl ( N -(4-methoxyphenyl)- N -(1-phenethylpiperidin-4-yl)butyramide),,,9837,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(97) para -Methoxybutyryl fentanyl ( N -(4-methoxyphenyl)- N -(1-phenethylpiperidin-4-yl)butyramide)  9837,2026-04-24T17:24:50+00:00
I,para -Methoxyfuranyl fentanyl ( N -(4-methoxyphenyl)- N -(1-phenethylpiperidin-4-yl)furan-2-carboxamide,,,9859,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(98) para -Methoxyfuranyl fentanyl ( N -(4-methoxyphenyl)- N -(1-phenethylpiperidin-4-yl)furan-2-carboxamide  9859,2026-04-24T17:24:50+00:00
I,para -Methylcyclopropyl fentanyl ( N -(4-methylphenyl)- N -(1-phenethylpiperidin-4-yl)cyclopropanecarboxamide),,,9865,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(99) para -Methylcyclopropyl fentanyl ( N -(4-methylphenyl)- N -(1-phenethylpiperidin-4-yl)cyclopropanecarboxamide)  9865,2026-04-24T17:24:50+00:00
I,para -Methylfentanyl ( N -(4-methylphenyl)- N -(1-phenethylpiperidin-4-yl)propionamide; also known as 4-methylfentanyl),,,9817,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(100) para -Methylfentanyl ( N -(4-methylphenyl)- N -(1-phenethylpiperidin-4-yl)propionamide; also known as 4-methylfentanyl)  9817,2026-04-24T17:24:50+00:00
I,PEPAP (1-(2-phenylethyl)-4-phenyl-4-acetoxypiperidine),,,9663,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(101) PEPAP (1-(2-phenylethyl)-4-phenyl-4-acetoxypiperidine)  9663,2026-04-24T17:24:50+00:00
I,Phenadoxone,,,9637,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(102) Phenadoxone  9637,2026-04-24T17:24:50+00:00
I,Phenampromide,,,9638,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(103) Phenampromide  9638,2026-04-24T17:24:50+00:00
I,Phenomorphan,,,9647,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(104) Phenomorphan  9647,2026-04-24T17:24:50+00:00
I,Phenoperidine,,,9641,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(105) Phenoperidine  9641,2026-04-24T17:24:50+00:00
I,Phenyl fentanyl ( N -(1-phenethylpiperidin-4-yl)- N -phenylbenzamide; also known as benzoyl fentanyl),,,9841,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(106) Phenyl fentanyl ( N -(1-phenethylpiperidin-4-yl)- N -phenylbenzamide; also known as benzoyl fentanyl)  9841,2026-04-24T17:24:50+00:00
I,Piritramide,,,9642,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(107) Piritramide  9642,2026-04-24T17:24:50+00:00
I,Proheptazine,,,9643,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(108) Proheptazine  9643,2026-04-24T17:24:50+00:00
I,Properidine,,,9644,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(109) Properidine  9644,2026-04-24T17:24:50+00:00
I,Propiram,,,9649,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(110) Propiram  9649,2026-04-24T17:24:50+00:00
I,"N,N -diethyl-2-(5-nitro-2-(4-propoxybenzyl)-1 H -benzimidazol-1-yl)ethan-1-amine (Other name: protonitazene)",,,9759,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(111) N,N -diethyl-2-(5-nitro-2-(4-propoxybenzyl)-1 H -benzimidazol-1-yl)ethan-1-amine (Other name: protonitazene)  9759",2026-04-24T17:24:50+00:00
I,Racemoramide,,,9645,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(112) Racemoramide  9645,2026-04-24T17:24:50+00:00
I,Tetrahydrofuranyl fentanyl ( N -(1-phenethylpiperidin-4-yl)- N -phenyltetrahydrofuran-2-carboxamide),,,9843,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(113) Tetrahydrofuranyl fentanyl ( N -(1-phenethylpiperidin-4-yl)- N -phenyltetrahydrofuran-2-carboxamide)  9843,2026-04-24T17:24:50+00:00
I,tetrahydrothiofuranyl fentanyl (also known as: tetrahydrothiophene fentanyl) ( N -(1-phenethylpiperidin-4-yl)- N -phenyltetrahydrothiophene-2-carboxamide),,,9869,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(114) tetrahydrothiofuranyl fentanyl (also known as: tetrahydrothiophene fentanyl) ( N -(1-phenethylpiperidin-4-yl)- N -phenyltetrahydrothiophene-2-carboxamide)  9869,2026-04-24T17:24:50+00:00
I,Thiofentanyl ( N -phenyl- N -[1-(2-thienyl)ethyl-4-piperidinyl]propanamide),,,9835,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(115) Thiofentanyl ( N -phenyl- N -[1-(2-thienyl)ethyl-4-piperidinyl]propanamide)  9835,2026-04-24T17:24:50+00:00
I,Thiofuranyl fentanyl ( N -(1-phenethylpiperidin-4-yl)- N -phenylthiophene-2-carboxamide; also known as 2-thiofuranyl fentanyl; thiophene fentanyl),,,9839,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(116) Thiofuranyl fentanyl ( N -(1-phenethylpiperidin-4-yl)- N -phenylthiophene-2-carboxamide; also known as 2-thiofuranyl fentanyl; thiophene fentanyl)  9839,2026-04-24T17:24:50+00:00
I,Tilidine,,,9750,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(117) Tilidine  9750,2026-04-24T17:24:50+00:00
I,Trimeperidine,,,9646,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(118) Trimeperidine  9646,2026-04-24T17:24:50+00:00
I,"U-47700 (3,4-dichloro- N -[2-(dimethylamino)cyclohexyl]- N -methylbenzamide)",,,9547,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(119) U-47700 (3,4-dichloro- N -[2-(dimethylamino)cyclohexyl]- N -methylbenzamide)  9547",2026-04-24T17:24:50+00:00
I,Valeryl fentanyl ( N -(1-phenethylpiperidin-4-yl)- N -phenylpentanamide),,,9840,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(120) Valeryl fentanyl ( N -(1-phenethylpiperidin-4-yl)- N -phenylpentanamide)  9840,2026-04-24T17:24:50+00:00
I,Zipeprol (1-methoxy-3-[4-(2-methoxy-2-phenylethyl)piperazin-1-yl]-1-phenylpropan-2-ol),,,9873,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(121) Zipeprol (1-methoxy-3-[4-(2-methoxy-2-phenylethyl)piperazin-1-yl]-1-phenylpropan-2-ol)  9873,2026-04-24T17:24:50+00:00
I,Acetorphine,,,9319,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(1) Acetorphine  9319,2026-04-24T17:24:50+00:00
I,Acetyldihydrocodeine,,,9051,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(2) Acetyldihydrocodeine  9051,2026-04-24T17:24:50+00:00
I,Benzylmorphine,,,9052,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(3) Benzylmorphine  9052,2026-04-24T17:24:50+00:00
I,Codeine methylbromide,,,9070,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(4) Codeine methylbromide  9070,2026-04-24T17:24:50+00:00
I,Codeine-N-Oxide,,,9053,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(5) Codeine-N-Oxide  9053,2026-04-24T17:24:50+00:00
I,Cyprenorphine,,,9054,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(6) Cyprenorphine  9054,2026-04-24T17:24:50+00:00
I,Desomorphine,,,9055,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(7) Desomorphine  9055,2026-04-24T17:24:50+00:00
I,Dihydromorphine,,,9145,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(8) Dihydromorphine  9145,2026-04-24T17:24:50+00:00
I,Drotebanol,,,9335,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(9) Drotebanol  9335,2026-04-24T17:24:50+00:00
I,Etorphine (except hydrochloride salt),,,9056,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(10) Etorphine (except hydrochloride salt)  9056,2026-04-24T17:24:50+00:00
I,Heroin,,,9200,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(11) Heroin  9200,2026-04-24T17:24:50+00:00
I,Hydromorphinol,,,9301,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(12) Hydromorphinol  9301,2026-04-24T17:24:50+00:00
I,Methyldesorphine,,,9302,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(13) Methyldesorphine  9302,2026-04-24T17:24:50+00:00
I,Methyldihydromorphine,,,9304,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(14) Methyldihydromorphine  9304,2026-04-24T17:24:50+00:00
I,Morphine methylbromide,,,9305,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(15) Morphine methylbromide  9305,2026-04-24T17:24:50+00:00
I,Morphine methylsulfonate,,,9306,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(16) Morphine methylsulfonate  9306,2026-04-24T17:24:50+00:00
I,Morphine-N-Oxide,,,9307,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(17) Morphine-N-Oxide  9307,2026-04-24T17:24:50+00:00
I,Myrophine,,,9308,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(18) Myrophine  9308,2026-04-24T17:24:50+00:00
I,Nicocodeine,,,9309,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(19) Nicocodeine  9309,2026-04-24T17:24:50+00:00
I,Nicomorphine,,,9312,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(20) Nicomorphine  9312,2026-04-24T17:24:50+00:00
I,Normorphine,,,9313,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(21) Normorphine  9313,2026-04-24T17:24:50+00:00
I,Pholcodine,,,9314,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(22) Pholcodine  9314,2026-04-24T17:24:50+00:00
I,Thebacon,,,9315,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(23) Thebacon  9315,2026-04-24T17:24:50+00:00
I,Alpha-ethyltryptamine,,,7249,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(1) Alpha-ethyltryptamine  7249,2026-04-24T17:24:50+00:00
I,"4-bromo-2,5-dimethoxy-amphetamine",,,7391,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(2) 4-bromo-2,5-dimethoxy-amphetamine  7391",2026-04-24T17:24:50+00:00
I,"4-Bromo-2,5-dimethoxyphenethylamine",,,7392,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(3) 4-Bromo-2,5-dimethoxyphenethylamine  7392",2026-04-24T17:24:50+00:00
I,"2,5-dimethoxyamphetamine",,,7396,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(4) 2,5-dimethoxyamphetamine  7396",2026-04-24T17:24:50+00:00
I,"2,5-dimethoxy-4-ethylamphet-amine",,,7399,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(5) 2,5-dimethoxy-4-ethylamphet-amine  7399",2026-04-24T17:24:50+00:00
I,"2,5-dimethoxy-4-(n)-propylthiophenethylamine (other name: 2C-T-7)",,,7348,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(6) 2,5-dimethoxy-4-(n)-propylthiophenethylamine (other name: 2C-T-7)  7348",2026-04-24T17:24:50+00:00
I,4-methoxyamphetamine,,,7411,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(7) 4-methoxyamphetamine  7411,2026-04-24T17:24:50+00:00
I,"5-methoxy-3,4-methylenedioxy-amphetamine",,,7401,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(8) 5-methoxy-3,4-methylenedioxy-amphetamine  7401",2026-04-24T17:24:50+00:00
I,"4-methyl-2,5-dimethoxy-amphetamine",,,7395,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(9) 4-methyl-2,5-dimethoxy-amphetamine  7395",2026-04-24T17:24:50+00:00
I,"3,4-methylenedioxy amphetamine",,,7400,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(10) 3,4-methylenedioxy amphetamine  7400",2026-04-24T17:24:50+00:00
I,"3,4-methylenedioxymethamphetamine (MDMA)",,,7405,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(11) 3,4-methylenedioxymethamphetamine (MDMA)  7405",2026-04-24T17:24:50+00:00
I,"3,4-methylenedioxy-N-ethylamphetamine (also known as N-ethyl-alpha-methyl-3,4(methylenedioxy)-phenethylamine, N-ethyl MDA, MDE, MDEA",,,7404,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(12) 3,4-methylenedioxy-N-ethylamphetamine (also known as N-ethyl-alpha-methyl-3,4(methylenedioxy)-phenethylamine, N-ethyl MDA, MDE, MDEA  7404",2026-04-24T17:24:50+00:00
I,"N-hydroxy-3,4-methylenedioxyamphetamine (also known as N-hydroxy-alpha-methyl-3,4(methylenedioxy)-phenethylamine, and N-hydroxy MDA",,,7402,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(13) N-hydroxy-3,4-methylenedioxyamphetamine (also known as N-hydroxy-alpha-methyl-3,4(methylenedioxy)-phenethylamine, and N-hydroxy MDA  7402",2026-04-24T17:24:50+00:00
I,"3,4,5-trimethoxy amphetamine",,,7390,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(14) 3,4,5-trimethoxy amphetamine  7390",2026-04-24T17:24:50+00:00
I,"5-methoxy-N,N-dimethyltryptamine Some trade or other names: 5-methoxy-3-[2-(dimethylamino)ethyl]indole; 5-MeO-DMT",,,7431,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(15) 5-methoxy-N,N-dimethyltryptamine Some trade or other names: 5-methoxy-3-[2-(dimethylamino)ethyl]indole; 5-MeO-DMT  7431",2026-04-24T17:24:50+00:00
I,Alpha-methyltryptamine (other name: AMT),,,7432,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(16) Alpha-methyltryptamine (other name: AMT)  7432,2026-04-24T17:24:50+00:00
I,Bufotenine,,,7433,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(17) Bufotenine  7433,2026-04-24T17:24:50+00:00
I,Diethyltryptamine,,,7434,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(18) Diethyltryptamine  7434,2026-04-24T17:24:50+00:00
I,Dimethyltryptamine,,,7435,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(19) Dimethyltryptamine  7435,2026-04-24T17:24:50+00:00
I,"5-methoxy-N,N-diisopropyltryptamine (other name: 5-MeO-DIPT)",,,7439,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,"(20) 5-methoxy-N,N-diisopropyltryptamine (other name: 5-MeO-DIPT)  7439",2026-04-24T17:24:50+00:00
I,Ibogaine,,,7260,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(21) Ibogaine  7260,2026-04-24T17:24:50+00:00
I,Lysergic acid diethylamide,,,7315,https://www.ecfr.gov/api/versioner/v1/full/2026-04-22/title-21.xml?chapter=II&part=1308&section=1308.11,(22) Lysergic acid diethylamide  7315,2026-04-24T17:24:50+00:00
