name,dea_code,schedule,narcotic,other_names,source,source_url,raw_text,fetched_at
"MDMB-4en-PINACA (methyl 3,3-dimethyl-2-(1-(pent-4-en-1-yl)-1H-indazole-3-carboxamido)butanoate)",7090,I,N,"MDMB-4en-PINACA Abbreviations: ""NARC"" = Narcotic, ""CSA SCH"" = CSA Schedule, ""CSCN"" = Controlled Substance Code Number Controlled Substances - Alphabetical Order 08-Apr-26 Page 14 of 23 CSA SUBSTANCE CSCN SCH NARC OTHER NAMES",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"MDMB-4en-PINACA (methyl 3,3-dimethyl-2-(1-(pent-4- 7090 I N MDMB-4en-PINACA en-1-yl)-1H-indazole-3-carboxamido)butanoate) Abbreviations: ""NARC"" = Narcotic, ""CSA SCH"" = CSA Schedule, ""CSCN"" = Controlled Substance Code Number Controlled Substances - Alphabetical Order 08-Apr-26 Page 14 of 23 CSA SUBSTANCE CSCN SCH NARC OTHER NAMES",2026-04-24T17:24:50+00:00
"MDMB–CHMICA; MMB–CHMINACA (methyl 2-(1-(cyclohexylmethyl)-1H-indole-3-carboxamido)-3,3-",7042,I,N,MDMB-CHMICA; MMB-CHMINACA dimethylbutanoate),DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"MDMB–CHMICA; MMB–CHMINACA (methyl 2-(1- 7042 I N MDMB-CHMICA; MMB-CHMINACA (cyclohexylmethyl)-1H-indole-3-carboxamido)-3,3- dimethylbutanoate)",2026-04-24T17:24:50+00:00
"MDMB–FUBINACA (methyl 2-(1-(4-fluorobenzyl)-1H-indazole-3-carboxamido)-3,3-dimethylbutanoate)",7020,I,N,MDMB-FUBINACA (Positional Isomer: EMB-FUBINACA),DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"MDMB–FUBINACA (methyl 2-(1-(4-fluorobenzyl)-1H- 7020 I N MDMB-FUBINACA indazole-3-carboxamido)-3,3-dimethylbutanoate) (Positional Isomer: EMB-FUBINACA)",2026-04-24T17:24:50+00:00
"MDPV (3,4-Methylenedioxypyrovalerone)",7535,I,N,"(Positional Isomers: 1-(1,3-benzodioxol-5-yl)-2- (cyclohexylamino)propan-1-one(n-cyclohexyl methylone or 3,4-methylenedioxy-α- cyclohexylaminopropiophenone) ; 1-(1,3-benzodioxol- 4-yl)-2-(pyrrolidin-1-yl)pentan-1-one (2,3- methylenedioxy pyrovalerone)",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"MDPV (3,4-Methylenedioxypyrovalerone) 7535 I N (Positional Isomers: 1-(1,3-benzodioxol-5-yl)-2- (cyclohexylamino)propan-1-one(n-cyclohexyl methylone or 3,4-methylenedioxy-α- cyclohexylaminopropiophenone) ; 1-(1,3-benzodioxol- 4-yl)-2-(pyrrolidin-1-yl)pentan-1-one (2,3- methylenedioxy pyrovalerone)",2026-04-24T17:24:50+00:00
Mebutamate,2800,IV,N,Capla,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Mebutamate 2800 IV N Capla,2026-04-24T17:24:50+00:00
Mecloqualone,2572,I,N,Nubarene,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Mecloqualone 2572 I N Nubarene,2026-04-24T17:24:50+00:00
Medazepam,2836,IV,N,Nobrium,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Medazepam 2836 IV N Nobrium,2026-04-24T17:24:50+00:00
Mefenorex,1580,IV,N,Anorexic; Amexate; Doracil; Pondinil,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Mefenorex 1580 IV N Anorexic; Amexate; Doracil; Pondinil,2026-04-24T17:24:50+00:00
Meperidine,9230,II,Y,Demerol; Mepergan; pethidine,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Meperidine 9230 II Y Demerol; Mepergan; pethidine,2026-04-24T17:24:50+00:00
Meperidine intermediate-A,9232,II,Y,Meperidine precursor,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Meperidine intermediate-A 9232 II Y Meperidine precursor,2026-04-24T17:24:50+00:00
Meperidine intermediate-B,9233,II,Y,Meperidine precursor; normeperidine,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Meperidine intermediate-B 9233 II Y Meperidine precursor; normeperidine,2026-04-24T17:24:50+00:00
Meperidine intermediate-C,9234,II,Y,Meperidine precursor,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Meperidine intermediate-C 9234 II Y Meperidine precursor,2026-04-24T17:24:50+00:00
Mephedrone (4-Methyl-N-methylcathinone),1248,I,N,"4-MMC (Positional Isomers: Buphedrone, Ethcathinone, N,N- Dimethyl-cathinone)",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Mephedrone (4-Methyl-N-methylcathinone) 1248 I N 4-MMC (Positional Isomers: Buphedrone, Ethcathinone, N,N- Dimethyl-cathinone)",2026-04-24T17:24:50+00:00
Meprobamate,2820,IV,N,Miltown; Equanil; Micrainin; Equagesic; Meprospan,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Meprobamate 2820 IV N Miltown; Equanil; Micrainin; Equagesic; Meprospan,2026-04-24T17:24:50+00:00
Mescaline,7381,I,N,"Constituent of ""Peyote"" cacti",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Mescaline 7381 I N Constituent of ""Peyote"" cacti",2026-04-24T17:24:50+00:00
"Mesocarb (N-phenyl-N'-(3-(1-phenylpropan-2-yl)-1,2,3-oxadiazol-3-ium-5-yl)carbamimidate)",1227,I,N,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Mesocarb (N-phenyl-N'-(3-(1-phenylpropan-2-yl)-1,2,3- 1227 I N oxadiazol-3-ium-5-yl)carbamimidate)",2026-04-24T17:24:50+00:00
Mestanolone (17α-methyl-17β-hydroxy-5α-androstan-3-one),4000,III,N,Assimil; Ermalone; Methybol; Tantarone,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Mestanolone (17α-methyl-17β-hydroxy-5α-androstan-3- 4000 III N Assimil; Ermalone; Methybol; Tantarone one),2026-04-24T17:24:50+00:00
Mesterolone (1α-methyl-17β-hydroxy-5α-androstan-3-one),4000,III,N,Androviron; Proviron; Testiwop,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Mesterolone (1α-methyl-17β-hydroxy-5α-androstan-3- 4000 III N Androviron; Proviron; Testiwop one),2026-04-24T17:24:50+00:00
meta-Fluorofentanyl (N-(3-fluorophenyl)-N-(1-phenethylpiperidin-4-yl)propionamide),9857,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,meta-Fluorofentanyl (N-(3-fluorophenyl)-N-(1- 9857 I Y phenethylpiperidin-4-yl)propionamide),2026-04-24T17:24:50+00:00
meta-Fluorofuranyl fentanyl (N-(3-fluorophenyl)-N-(1-phenethylpiperidin-4-yl)furan-2-carboxamide),9871,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,meta-Fluorofuranyl fentanyl (N-(3-fluorophenyl)-N-(1- 9871 I Y phenethylpiperidin-4-yl)furan-2-carboxamide),2026-04-24T17:24:50+00:00
meta-Fluoroisobutyryl fentanyl (N-(3-fluorophenyl)-N-(1-phenethylpiperidin-4-yl)isobutyramide),9858,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,meta-Fluoroisobutyryl fentanyl (N-(3-fluorophenyl)-N-(1- 9858 I Y phenethylpiperidin-4-yl)isobutyramide),2026-04-24T17:24:50+00:00
Metazocine,9240,II,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Metazocine 9240 II Y,2026-04-24T17:24:50+00:00
Methadone,9250,II,Y,Dolophine; Methadose; Amidone,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Methadone 9250 II Y Dolophine; Methadose; Amidone,2026-04-24T17:24:50+00:00
"Methadone intermediate (4-cyano-2-dimethylamino-4,4-diphenylbutane)",9254,II,Y,Methadone precursor,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Methadone intermediate (4-cyano-2-dimethylamino-4,4- 9254 II Y Methadone precursor diphenylbutane)",2026-04-24T17:24:50+00:00
Methamphetamine,1105,II,N,"Desoxyn; D-desoxyephedrine; ICE; Crank; Speed Abbreviations: ""NARC"" = Narcotic, ""CSA SCH"" = CSA Schedule, ""CSCN"" = Controlled Substance Code Number Controlled Substances - Alphabetical Order 08-Apr-26 Page 15 of 23 CSA SUBSTANCE CSCN SCH NARC OTHER NAMES",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Methamphetamine 1105 II N Desoxyn; D-desoxyephedrine; ICE; Crank; Speed Abbreviations: ""NARC"" = Narcotic, ""CSA SCH"" = CSA Schedule, ""CSCN"" = Controlled Substance Code Number Controlled Substances - Alphabetical Order 08-Apr-26 Page 15 of 23 CSA SUBSTANCE CSCN SCH NARC OTHER NAMES",2026-04-24T17:24:50+00:00
"Methandienone (17α-methyl-17β-hydroxyandrost-1,4-dien-3-one)",4000,III,N,Dianabol; Metabolina; Nerobol; Perbolin,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Methandienone (17α-methyl-17β-hydroxyandrost-1,4- 4000 III N Dianabol; Metabolina; Nerobol; Perbolin dien-3-one)",2026-04-24T17:24:50+00:00
"Methandriol (17α-methyl-3β,17β-dihydroxyandrost-5-ene)",4000,III,N,Sinesex; Stenediol; Troformone,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Methandriol (17α-methyl-3β,17β-dihydroxyandrost-5- 4000 III N Sinesex; Stenediol; Troformone ene)",2026-04-24T17:24:50+00:00
Methaqualone,2565,I,N,Quaalude; Parest; Somnafac; Opitimil; Mandrax,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Methaqualone 2565 I N Quaalude; Parest; Somnafac; Opitimil; Mandrax,2026-04-24T17:24:50+00:00
"Methasterone (2α,17α-dimethyl-5α-androstan-17β-ol-3-one)",4000,III,N,"Methasterone; 2α,17α-dimethyl-17β-hydroxy-5α- androstan-3-one",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Methasterone (2α,17α-dimethyl-5α-androstan-17β-ol-3- 4000 III N Methasterone; 2α,17α-dimethyl-17β-hydroxy-5α- one) androstan-3-one",2026-04-24T17:24:50+00:00
Methcathinone,1237,I,N,"N-Methylcathinone, ""cat""",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Methcathinone 1237 I N N-Methylcathinone, ""cat""",2026-04-24T17:24:50+00:00
Methenolone (1-methyl-17β-hydroxy-5α-androst-1-en-3-one),4000,III,N,Primobolan; Primobolan Depot; Primobolan S,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Methenolone (1-methyl-17β-hydroxy-5α-androst-1-en-3- 4000 III N Primobolan; Primobolan Depot; Primobolan S one),2026-04-24T17:24:50+00:00
Methiopropamine (N-methyl-1-(thiophen-2-yl)propan-2-amine),1478,I,N,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Methiopropamine (N-methyl-1-(thiophen-2-yl)propan-2- 1478 I N amine),2026-04-24T17:24:50+00:00
Methohexital,2264,IV,N,Brevital,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Methohexital 2264 IV N Brevital,2026-04-24T17:24:50+00:00
Methyl 2-(1-(4-fluorobenzyl)-1H-indazole-3-carboxamido)-3-methylbutanoate,7021,I,N,FUB–AMB; MMB– FUBINACA; AMB–FUBINACA,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Methyl 2-(1-(4-fluorobenzyl)-1H-indazole-3- 7021 I N FUB–AMB; MMB– FUBINACA; AMB–FUBINACA carboxamido)-3-methylbutanoate,2026-04-24T17:24:50+00:00
"Methyl 2-(1-(5-fluoropentyl)-1H-indole-3-carboxamido)-3,3-dimethylbutanoate",7041,I,N,5F-MDMB-PICA (Positional Isomer: 5F-EMB-PICA or 5-fluoro-EMB- PICA),DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Methyl 2-(1-(5-fluoropentyl)-1H-indole-3-carboxamido)- 7041 I N 5F-MDMB-PICA 3,3-dimethylbutanoate (Positional Isomer: 5F-EMB-PICA or 5-fluoro-EMB- PICA)",2026-04-24T17:24:50+00:00
Methyldesorphine,9302,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Methyldesorphine 9302 I Y,2026-04-24T17:24:50+00:00
"Methyldienolone (17α-methyl-17β-hydroxyestra-4,9(10)-dien-3-one)",4000,III,N,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Methyldienolone (17α-methyl-17β-hydroxyestra-4,9(10)- 4000 III N dien-3-one)",2026-04-24T17:24:50+00:00
Methyldihydromorphine,9304,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Methyldihydromorphine 9304 I Y,2026-04-24T17:24:50+00:00
"Methylone (3,4-Methylenedioxy-N-methylcathinone)",7540,I,N,"(Positional Isomer: 2,3- methylenedioxymethcathinone (2,3-MDMC, 1- (benzo[d][1,3]dioxol-4-yl)-2-(methylamino)propan-1- one))",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Methylone (3,4-Methylenedioxy-N-methylcathinone) 7540 I N (Positional Isomer: 2,3- methylenedioxymethcathinone (2,3-MDMC, 1- (benzo[d][1,3]dioxol-4-yl)-2-(methylamino)propan-1- one))",2026-04-24T17:24:50+00:00
Methylphenidate,1724,II,N,Concerta; Ritalin; Methylin,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Methylphenidate 1724 II N Concerta; Ritalin; Methylin,2026-04-24T17:24:50+00:00
Methylphenobarbital (mephobarbital),2250,IV,N,Mebaral; mephobarbital,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Methylphenobarbital (mephobarbital) 2250 IV N Mebaral; mephobarbital,2026-04-24T17:24:50+00:00
Methyltestosterone (17α-methyl-17β-hydroxyandrost-4-en-3-one),4000,III,N,Android; Oreton; Testred; Virilon,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Methyltestosterone (17α-methyl-17β-hydroxyandrost-4- 4000 III N Android; Oreton; Testred; Virilon en-3-one),2026-04-24T17:24:50+00:00
"Methyltrienolone (17α-methyl-17β-hydroxyestra-4,9,11-trien-3-one)",4000,III,N,Metribolone,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Methyltrienolone (17α-methyl-17β-hydroxyestra-4,9,11- 4000 III N Metribolone trien-3-one)",2026-04-24T17:24:50+00:00
Methyprylon,2575,III,N,Noludar,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Methyprylon 2575 III N Noludar,2026-04-24T17:24:50+00:00
"Metodesnitazene (N,N-diethyl-2-(2-(4-methoxybenzyl)-1H-benzimidazol-1-yl)ethan-1-amine)",9764,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Metodesnitazene (N,N-diethyl-2-(2-(4-methoxybenzyl)- 9764 I Y 1H-benzimidazol-1-yl)ethan-1-amine)",2026-04-24T17:24:50+00:00
"Metonitazene (N,N-diethyl-2-(2-(4-methoxybenzyl)-5-nitro-1H-benzimidazol-1-yl)ethan-1-amine)",9757,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Metonitazene (N,N-diethyl-2-(2-(4-methoxybenzyl)-5- 9757 I Y nitro-1H-benzimidazol-1-yl)ethan-1-amine)",2026-04-24T17:24:50+00:00
Metopon,9260,II,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Metopon 9260 II Y,2026-04-24T17:24:50+00:00
"Mibolerone (7α,17α-dimethyl-17β-hydroxyestr-4-en-3-one)",4000,III,N,Cheque; Matenon,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Mibolerone (7α,17α-dimethyl-17β-hydroxyestr-4-en-3- 4000 III N Cheque; Matenon one)",2026-04-24T17:24:50+00:00
Midazolam,2884,IV,N,Versed,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Midazolam 2884 IV N Versed,2026-04-24T17:24:50+00:00
MMB-CHMICA; AMB-CHMICA (methyl 2-(1-(cyclohexylmethyl)-1,7044,I,N,"H-indole-3-carboxamido)-3- methylbutanoate) Abbreviations: ""NARC"" = Narcotic, ""CSA SCH"" = CSA Schedule, ""CSCN"" = Controlled Substance Code Number Controlled Substances - Alphabetical Order 08-Apr-26 Page 16 of 23 CSA SUBSTANCE CSCN SCH NARC OTHER NAMES",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"MMB-CHMICA; AMB-CHMICA (methyl 2-(1- 7044 I N (cyclohexylmethyl)-1 H-indole-3-carboxamido)-3- methylbutanoate) Abbreviations: ""NARC"" = Narcotic, ""CSA SCH"" = CSA Schedule, ""CSCN"" = Controlled Substance Code Number Controlled Substances - Alphabetical Order 08-Apr-26 Page 16 of 23 CSA SUBSTANCE CSCN SCH NARC OTHER NAMES",2026-04-24T17:24:50+00:00
MMB-FUBICA (methyl 2-(1-(4-fluorobenzyl)-1H-indole-3-carboxamido)-3-methyl,7095,I,N,MMB-FUBICA butanoate),DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,MMB-FUBICA (methyl 2-(1-(4-fluorobenzyl)-1H-indole- 7095 I N MMB-FUBICA 3-carboxamido)-3-methyl butanoate),2026-04-24T17:24:50+00:00
Modafinil,1680,IV,N,Provigil,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Modafinil 1680 IV N Provigil,2026-04-24T17:24:50+00:00
Moramide-intermediate,9802,II,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Moramide-intermediate 9802 II Y,2026-04-24T17:24:50+00:00
Morpheridine,9632,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Morpheridine 9632 I Y,2026-04-24T17:24:50+00:00
Morphine,9300,II,Y,MS Contin; Roxanol; Oramorph; RMS; MSIR,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Morphine 9300 II Y MS Contin; Roxanol; Oramorph; RMS; MSIR,2026-04-24T17:24:50+00:00
Morphine combination product/50 mg/(100 ml or 100,9810,III,Y,gm),DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Morphine combination product/50 mg/(100 ml or 100 9810 III Y gm),2026-04-24T17:24:50+00:00
Morphine methylbromide,9305,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Morphine methylbromide 9305 I Y,2026-04-24T17:24:50+00:00
Morphine methylsulfonate,9306,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Morphine methylsulfonate 9306 I Y,2026-04-24T17:24:50+00:00
Morphine-N-oxide,9307,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Morphine-N-oxide 9307 I Y,2026-04-24T17:24:50+00:00
"MT-45 (1-cyclohexyl-4-(1,2-diphenylethyl)piperazine)",9560,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"MT-45 (1-cyclohexyl-4-(1,2-diphenylethyl)piperazine) 9560 I Y",2026-04-24T17:24:50+00:00
Myrophine,9308,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Myrophine 9308 I Y,2026-04-24T17:24:50+00:00
N-(1-Phenethylpiperidin-4-yl)-N-phenyltetrahydrofuran-2-carboxamide,9843,I,Y,Tetrahydrofuranyl fentanyl,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,N-(1-Phenethylpiperidin-4-yl)-N-phenyltetrahydrofuran- 9843 I Y Tetrahydrofuranyl fentanyl 2-carboxamide,2026-04-24T17:24:50+00:00
N-(2-Fluorophenyl)-N-(1-phenethylpiperidin-4-yl)propionamide,9816,I,Y,ortho-Fluorofentanyl or 2-fluorofentanyl,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,N-(2-Fluorophenyl)-N-(1-phenethylpiperidin-4- 9816 I Y ortho-Fluorofentanyl or 2-fluorofentanyl yl)propionamide,2026-04-24T17:24:50+00:00
N-(Adamantan-1-yl)-1-(4-fluorobenzyl)-1H-indazole-3-carboxamide,7047,I,N,FUB-AKB48; FUB-APINACA; AKB48 N-(4- FLUOROBENZYL),DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,N-(Adamantan-1-yl)-1-(4-fluorobenzyl)-1H-indazole-3- 7047 I N FUB-AKB48; FUB-APINACA; AKB48 N-(4- carboxamide FLUOROBENZYL),2026-04-24T17:24:50+00:00
"N,N-Dimethylamphetamine",1480,I,N,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"N,N-Dimethylamphetamine 1480 I N",2026-04-24T17:24:50+00:00
Nabilone,7379,II,N,Cesamet,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Nabilone 7379 II N Cesamet,2026-04-24T17:24:50+00:00
Nalorphine,9400,III,Y,Nalline,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Nalorphine 9400 III Y Nalline,2026-04-24T17:24:50+00:00
Nandrolone (17β-hydroxyestr-4-en-3-one),4000,III,N,Deca-Durabolin; Durabolin; Durabolin-50,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Nandrolone (17β-hydroxyestr-4-en-3-one) 4000 III N Deca-Durabolin; Durabolin; Durabolin-50,2026-04-24T17:24:50+00:00
Naphthalen-1-yl(1-(pent-4-en-1-yl)-1H-indol-3-yl)methanone,7000,I,N,(JWH–022),DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Naphthalen-1-yl(1-(pent-4-en-1-yl)-1H-indol-3- 7000 I N yl)methanone (JWH–022),2026-04-24T17:24:50+00:00
Naphyrone,1258,I,N,Naphthylpyrovalerone; 1-(naphthalen-2-yl)-2- (pyrrolidin-1-yl)pentan-1-one (Positional Isomer: α-naphyrone),DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Naphyrone 1258 I N Naphthylpyrovalerone; 1-(naphthalen-2-yl)-2- (pyrrolidin-1-yl)pentan-1-one (Positional Isomer: α-naphyrone),2026-04-24T17:24:50+00:00
N-Benzylpiperazine,7493,I,N,BZP; 1-benzylpiperazine,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,N-Benzylpiperazine 7493 I N BZP; 1-benzylpiperazine,2026-04-24T17:24:50+00:00
N-Desethyl isotonitazene (N-ethyl-2-(2-(4-isopropoxylbenzyl)-5-nitro-1H-benzimidazol-1-yl)ethan-,9760,I,Y,1-amin),DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,N-Desethyl isotonitazene (N-ethyl-2-(2-(4- 9760 I Y isopropoxylbenzyl)-5-nitro-1H-benzimidazol-1-yl)ethan- 1-amin),2026-04-24T17:24:50+00:00
N-Ethyl-1-phenylcyclohexylamine,7455,I,N,PCE,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,N-Ethyl-1-phenylcyclohexylamine 7455 I N PCE,2026-04-24T17:24:50+00:00
